"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"contribution";-0,943338111867823;0,368660268330046;-1,18712702902422;-0,604521643690677;0,236249451358488;-0,760749485075301;0,480514437866161;0,0554445703042826;0,464040991829557;0,00177471376438284;0,000271048011708046;0,00281052817086919;0,001994314083252;0,820189893653992;0,00134159794193792
"agir";-0,132978411763894;0,401889663552892;0,591592296338378;-0,182801362623069;0,552465450196802;0,813243867583392;0,0500760267182432;0,34555400008109;0,604369973200667;3,37652908637566e-05;0,000308405336919403;0,000668271949289735;0,00190944965417745;0,358151243948169;0,000244929524732589
"ressource";-1,70496647544811;-2,42052671315425;-0,401484352314355;-0,570639541220108;-0,810132206700617;-0,134373813157529;0,391153150669025;0,595620418293795;0,0132264310371809;0,00542725293952079;0,0109387610234695;0,000300943953271277;0,00186701743964017;1,64301936091163;0,00504003714068575
"rendre";-0,453435195250657;0,10336769837282;-0,523144418718663;-0,647785426185308;0,147672896249742;-0,747373238305421;0,540255489264293;0,0212115839343694;0,438532926801339;0,000410037908334708;2,13090087895801e-05;0,000545804043506383;0,001994314083252;0,371805565248378;0,000275692739102741
"indispensable";-0,63688854337412;0,0122492311156765;-0,367425376658918;-0,866071487645525;0,0166570900438322;-0,499642591898188;0,831092587268754;0,000232260237443786;0,168675152493803;0,000808947671914829;2,99234190074559e-07;0,000269235208062483;0,001994314083252;0,421055152113295;0,000353566840611621
"venir";0,590752633851069;-0,349100284379511;-1,01252255780938;0,482981979098748;-0,285414125290314;-0,827808664457326;0,327309488079169;0,0863539761553502;0,586336535765481;0,000681184665952003;0,000237877811918248;0,00200107305908054;0,00195188186871473;0,622338433977251;0,000755973853890687
"seulement";-0,257172253180365;0,456318216774759;0,111596071147281;-0,480198984190919;0,852049711635768;0,208375201219854;0,286251664184594;0,680879229919743;0,0328691058956628;0,00012909271944116;0,000406433168760674;2,43081182328431e-05;0,00195188186871473;0,289701239470544;0,000163815215128587
"mémorandum";1,70927636242644;-0,80531190170066;-0,374960732741103;0,887322566972942;-0,418054938065432;-0,194650278447415;0,835388912311756;0,140096421069363;0,0245146666188813;0,00458692876804603;0,00101818256815747;0,000220733881725148;0,00156999193787924;1,1271148894175;0,00199449887707495
"militaire";-0,912258172377618;0,91052943665435;-1,35822550432382;-0,487201232985658;0,486277983184905;-0,72537485595165;0,322123814563086;0,242443174563526;0,435433010873388;0,00158907259252934;0,00158305569124767;0,00352250788928611;0,00190944965417745;0,968738588138975;0,00179193152911814
"dernier";0,838518235098982;-0,530008411295803;-0,4237255305985;0,777351021400772;-0,491345998961083;-0,392816113254169;0,68608029917521;0,207085705569817;0,106833995254974;0,00134255855122451;0,000536381432596154;0,000342828940367637;0,00190944965417745;0,61013408963663;0,000710818616291948
"activité";-1,52111906085108;-1,86531742432738;0,0156718719034335;-0,631966825211047;-0,774968088299058;0,00651106372066998;0,468130302456815;0,53183939546853;3,03020746549735e-05;0,00392719174656846;0,00590556132473258;4,16866922319561e-07;0,00169728858149107;1,33992374941403;0,00304730454320662
"ruhr";0,298640601789724;0,722936399979862;2,45438679424906;0,115931370937018;0,280641705942416;0,952785469094903;0,021451848549786;0,0949733757220789;0,883574775728136;0,000155159102581172;0,000909242524506707;0,0104801033634808;0,00173972079602834;1,228900566712;0,00262732043609572
"prévoir";-0,891505014746578;-0,698728638207781;0,59588797424791;-0,696555175519643;-0,545934168823239;0,465582184762345;0,575860136234033;0,267252141967057;0,156887721798911;0,00151759467090946;0,000932234775038253;0,000678012114541415;0,00190944965417745;0,708052623263908;0,000957280658505139
"lieu";0,714387629024086;0,324853857873551;-0,390260565135984;0,815082507950361;0,370642892507307;-0,445268853017103;0,747269304013197;0,11674008956137;0,135990606425433;0,000909521226677623;0,000188070658843461;0,000271427800119269;0,00178215301056562;0,498075990628045;0,000442115970742333
"financement";-1,65273341301881;-2,33227055719168;-0,320984421257514;-0,57457123008553;-0,810811684680715;-0,111589934775599;0,39565052858759;0,595248990873483;0,00910048053892801;0,00498390514634354;0,00992480570007029;0,000187988837937409;0,0018245852251029;1,58360617165618;0,00457571034909083
"modernisation";-1,36800071629469;-2,46104596216799;-0,310863223935485;-0,482913080320694;-0,868765105343214;-0,109736723995083;0,287636014655235;0,703306667957476;0,00905731738728978;0,00341457615609367;0,0110510515042154;0,000176320515628176;0,0018245852251029;1,53732237060022;0,00431215186741454
"forme";-0,389950151534128;0,740419656104157;-0,793418162937131;-0,338155755247881;0,642074806293195;-0,688033886023277;0,160043841762979;0,435924554697182;0,40403160353984;0,000283900764203571;0,00102353866654209;0,00117531059431643;0,00186701743964017;0,587475639997313;0,000644359299612642
"sidérurgie";0,340957399006459;-0,586495417149314;0,777955065839559;0,330320120405052;-0,568197778884694;0,753684219103792;0,156003394899814;0,348736760568608;0,495259844531578;0,000182514621024239;0,000540040919526222;0,000950181233301693;0,00156999193787924;0,520275467546634;0,000424975720237712
"objet";0,197894718882772;0,187429919519571;0,302190595230624;0,486282929461719;0,460567976989537;0,742567203077199;0,322616188313367;0,21864032112304;0,458743490563594;6,97932460640318e-05;6,26069902281473e-05;0,000162744708512973;0,00178215301056562;0,209986502570357;7,85828452069706e-05
"nouveau";-0,509944562778301;0,667108746915732;-0,836419040312193;-0,430264128180268;0,56287091645669;-0,705725946390296;0,254225802839741;0,32870146446851;0,417072732691749;0,000463437229961404;0,000793118825853187;0,0012467885629;0,00178215301056562;0,609555712023356;0,000662173504244605
"poursuivre";-0,412528346698578;1,24707116188933;-0,777903925903303;-0,270227275891726;0,816895725148103;-0,509567064868691;0,0992800653257545;0,685443412728755;0,215276521945491;0,000296065053253463;0,00270559026585718;0,00105276510524745;0,00173972079602834;0,789083609788712;0,00108324227405799
"fédéral";0,675015539270839;0,604837807352595;1,48431863710619;0,388127397077617;0,347775880945615;0,853468839659806;0,219530122276536;0,133161632615924;0,647308245107541;0,000792696784000558;0,000636439924526961;0,00383295601794424;0,00173972079602834;0,868294328957634;0,00131163647089997
"comprendre";0,0449135005007422;0,615993207154479;-0,0190843096718106;0,0726846013668658;0,996876667539656;-0,0308845987373986;0,00698213141509859;0,992249132266955;0,000768736317945955;3,50940398083918e-06;0,000660132935107519;6,33625234507237e-07;0,00173972079602834;0,323953852444066;0,000182576910045718
"relation";-0,161276606967459;0,925215133171492;0,0661328301591759;-0,171299010235151;0,982711873389291;0,0702426009780943;0,038510562050481;0,957540670130189;0,00394876781933024;4,41467203376522e-05;0,00145291813578231;7,42317855452523e-06;0,00169728858149107;0,495315253942353;0,000416408029512417
"relatif";0,269895324848073;0,258553665257296;1,64285999033512;0,160190573688942;0,153458975216631;0,975084264577513;0,0411730519958974;0,0285468640784476;0,930280083925656;0,000126727328101529;0,000116300331418393;0,00469548720081471;0,00173972079602834;0,801657915100163;0,0011180409864027
"affaire";0,924061488950665;0,0867956643462548;-0,245314589203054;0,962562813118745;0,0904120340893266;-0,255535701796753;0,952705450190066;0,0063502035071608;0,0409443463027751;0,00141306469975419;1,24668395053677e-05;9,95880111748911e-05;0,00165485636695379;0,570586904138491;0,000538770619586692
"soumettre";1,12835542793172;-0,560568637882442;0,159101638366789;0,888513876213841;-0,441415001868525;0,125283230724887;0,834313387629557;0,155571354674301;0,0101152576961424;0,00216096401195397;0,000533351207667292;4,29640282276002e-05;0,00169728858149107;0,74452891629653;0,000940846619767787
"particulier";-0,22069813865476;-0,119742289350326;0,58553798322955;-0,346408720332711;-0,187947997551727;0,919062864386191;0,181329336157932;0,0403274273688852;0,778343236473184;8,06041951806066e-05;2,37276878047876e-05;0,000567375332557247;0,00165485636695379;0,312366814072292;0,000161469344202202
"parlement";0,223466336482703;0,660962253360658;2,18569944058974;0,0973980903577065;0,288081248787276;0,952639914181552;0,015163735855279;0,100223596032194;0,884612668112528;8,26388992276922e-05;0,00072295892198143;0,0079057156082309;0,00165485636695379;1,09372781616333;0,00197960626715861
"objectif";-0,916905496136037;0,292785287416127;-0,724373281276552;-0,761145335630086;0,243048118696014;-0,601319707016901;0,686044300913973;0,0528489277533034;0,261106771332724;0,00135559028200831;0,000138222197650914;0,000846065800646651;0,00161242415241651;0,667188802772708;0,000717755936042798
"année";-1,1470971403629;-1,50531613665543;-0,371956241644395;-0,594729374804002;-0,780453279268254;-0,192846181255088;0,422805404172195;0,550085557155803;0,027109038672003;0,00212167905453779;0,00365371551357657;0,000223081212565558;0,00161242415241651;1,06323725558096;0,00182280271323895
"réponse";0,894567337467347;0,588614780270632;-0,575235554522156;0,735923268914271;0,484228850177341;-0,473222318711263;0,633215646537355;0,207120250255914;0,159664103206732;0,00122243077037735;0,000529249583905869;0,000505463315428814;0,00152755972334196;0,677543950266216;0,000701250433382464
"participation";-0,388193420866517;1,46127986266102;-0,612255323475362;-0,237976869191936;0,895818393709634;-0,375335070598385;0,0756294501426574;0,809647675017299;0,114722874840044;0,000236588572332067;0,00335246475875964;0,000588521810225529;0,00156999193787924;0,850751949057005;0,00113632700456141
"conséquence";-0,418532657502027;0,149661466449637;0,830549602451547;-0,444297982862791;0,158874789013422;0,881679138825455;0,285878105871239;0,0276170228371572;0,686504871291605;0,000282447670260828;3,61159703192822e-05;0,00111227056481657;0,00161242415241651;0,471779598634768;0,000358886901520913
"solution";-0,755297570004952;1,51410069998986;-1,10518802739377;-0,373725823093276;0,74918621854709;-0,546853745614277;0,187206575193835;0,568367342817378;0,244426081988787;0,000871433746051422;0,00350193208594867;0,00186582342819209;0,00152755972334196;1,05210186841274;0,00169088387553073
"intérêt";0,142795667477848;0,134875845629666;1,44583828288671;0,0978642553173956;0,0924364473095715;0,990897618697288;0,0155784495662795;0,0105001911369958;0,973921359296726;3,11478633434885e-05;2,77885931359709e-05;0,00319328468830944;0,00152755972334196;0,689530002978929;0,000726280752759892
"difficulté";-0,443032148316092;0,187016499352201;0,211669972278795;-0,843210471550497;0,355943177500478;0,402865430458425;0,785037696360019;0,105685291003309;0,109277012636672;0,000308154068160485;5,49107365429718e-05;7,0342196931587e-05;0,00156999193787924;0,301363214372211;0,000142586333353409
"réaliser";-0,955918254805671;-0,538935870734516;0,550923310205508;-0,778495961026609;-0,438907193695628;0,448669715924179;0,693149113590528;0,166453915405414;0,140396971004059;0,00139585308080562;0,000443682582404097;0,000463639571188552;0,00152755972334196;0,692002514715507;0,000731498675835409
"public";-0,786421996130103;-0,226162836950596;-1,08363472503491;-0,579148721998934;-0,166554240125707;-0,798026592854618;0,450386831298682;0,0281417783759267;0,521471390325393;0,00094473390825736;7,8134112845568e-05;0,00179375872291142;0,00152755972334196;0,706257485336196;0,000761946233350136
"penser";0,579824912264763;0,441156858083728;-0,923105350618644;0,493054849453386;0,375138293727674;-0,784963805541114;0,335238061005388;0,146615646837536;0,518146292157077;0,000527826467885818;0,00030555084724697;0,00133782700677254;0,00156999193787924;0,603560020259701;0,000571924039040521
"participer";-0,0919853863161182;0,836139748027182;-0,173578728911513;-0,107095911532094;0,973493204403659;-0,202092668627552;0,0152448597082719;0,951652011297409;0,033103128994319;1,32841905181756e-05;0,00109762795835471;4,73031900466689e-05;0,00156999193787924;0,449011406831064;0,000316528026824934
"sarre";0,609130395980357;0,642101030653625;1,74379460503872;0,311488939838909;0,328349021207306;0,891718319106564;0,14626110483991;0,122786243563198;0,730952651596893;0,000503809346027495;0,000559825156962122;0,00412891874171462;0,00135783086519285;0,959944446088533;0,00125123209854623
"moment";-0,160730965370222;1,14696638775707;-1,32713226564619;-0,0912501133110534;0,651155255651767;-0,753438948991756;0,0123388096586354;0,47469014217482;0,512971048166545;3,94636549513456e-05;0,00200955353703067;0,00269046046669882;0,00152755972334196;0,872093750465089;0,0011617817433534
"initiative";-0,372586608151202;0,989233977066432;-0,976689803948884;-0,258882589125396;0,687344761274519;-0,678628752851075;0,0950926724259932;0,506436842443118;0,398470485130889;0,000212057033167151;0,00149484529256062;0,00145717431293578;0,00152755972334196;0,728205522543755;0,000810039385168925
"important";-0,167708707675913;-0,73450528717186;-0,700050798561014;-0,163070467120618;-0,714191421194057;-0,680689824109246;0,0382896409707467;0,554874280023718;0,406836079005536;4,17710091255301e-05;0,000801223345819135;0,000727818102423175;0,00148512750880468;0,516553393324787;0,000396272723954569
"également";0,504089423580489;0,0729461914879581;-0,298270059595626;0,85403033629582;0,123585732081945;-0,505330338998382;0,813458528057583;0,0128694552113589;0,173672016731059;0,000366597742471851;7,67679352434875e-06;0,000128349427900881;0,00144269529426741;0,336852776031674;0,000163702335998996
"terme";-0,499011461235205;0,553974524494439;0,442894853042491;-0,575420608720588;0,638799672679341;0,510711367843321;0,414686986559786;0,386112289564517;0,199200723875697;0,000348682923946837;0,000429723619257085;0,000274669795820448;0,00140026307973013;0,46703622862205;0,00030542935808129
"statut";0,0905419791865253;1,14767643233624;1,43653648837857;0,0491829356447182;0,62342458845823;0,780335069920002;0,00362459623702471;0,439980336334836;0,55639506742814;1,18269996109156e-05;0,00190026225542333;0,00297719950791627;0,00144269529426741;0,906401090906655;0,00118526498401537
"recommandation";-0,498755407175055;0,830029301372792;0,638356183538354;-0,430024804843502;0,715647756801052;0,550388004415912;0,244418000916011;0,511422079766973;0,244159919317015;0,000327214564508719;0,000906242112923136;0,000536023131026913;0,00131539865065558;0,608024776442313;0,000486295158136355
"raison";0,407990227139353;0,034239347171943;-0,449657575880519;0,670894745684948;0,0563028145904421;-0,739412086242525;0,572723976230835;0,00304741406529638;0,424228609703869;0,00024720842238905;1,74106383148595e-06;0,000300280805538934;0,00148512750880468;0,32492066357317;0,000156790016403828
